episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,lag_lambda,lag_j_c,lag_violation,lag_frozen,lag_cost_scale,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
68,24,24,0.0,0.0013113437841335933,112.75354099273682,,,,,,,,,6.578251500924428,0.0,0.6445873421039905,,0.43540514012177783,-0.15704977543403706,0.31267354264855385,0.5045006461441517,0.1418945292631785,0.9269531269868215,-0.018760571256279945,0.0023137753208478293,0.008661720901727676,0.005681144800907757,0.0053970875608623705,0.20794254479308924,150.0,151.33333333333334,,,,,,,,,,,,,,,,,,0.0056656445425081374,0.07194010498157392,0.10674691417564948,0.0072603698742265506,0.016984474069128435,0.6279452949236912,0.10000000149011612,7.6928518101994285,6.4428518101994285,1.0,58.37969956524287,nan,0.7185052037239075,0.5552172660827637,14.985219955444336,26.989831924438477,11.405275344848633,0.18023480474948883,0.1863267868757248,0.0888671875,-26.495412826538086,-8.229862213134766,0.34687501192092896,0.0,-0.0388193354010582,1.324782371520996
71,24,24,0.0,-0.0004420280456542969,162.66745281219482,,,,,,,,,7.275535960992177,0.0,0.6863741713488595,,0.3612129899362723,-0.18076970614492893,0.27640080203612644,0.2783801220357418,0.20874966432650885,0.9461731041471163,-0.014418129498759905,0.0021277504662672677,0.010903375844160715,0.005397087560862369,0.005127233182819252,0.1626148046925664,150.0,139.83333333333334,,,,,,,,,,,,,,,,,,0.007381645239850816,0.09535455207029979,0.10690489659706752,0.008105451299343258,0.01540525839664042,0.6058372424599053,0.10000000149011612,3.866749866006788,2.616749866006788,1.0,57.883000033198236,nan,0.6101059913635254,0.6374948024749756,17.086000442504883,26.801788330078125,14.275252342224121,0.4404418170452118,0.5522639155387878,0.111328125,-31.045141220092773,-10.28364086151123,0.37226563692092896,0.138454869389534,-0.030875083059072495,1.7718356847763062
74,28,28,0.0,0.04281096316740981,152.95297949654716,,,,,,,,,9.485400753361839,0.0,0.7291190147085287,,0.4335129053464958,-0.20634770233716285,0.32989003881812096,0.4242242787565504,0.12427025607654027,0.928732401558331,-0.0054684289914023665,0.0008723789027759007,0.008971219616276878,0.005127233182819252,0.004870871523678289,0.25669890163200243,150.0,131.14285714285714,,,,,,,,,,,,,,,,,,0.007919750708554472,0.10945012127714497,0.10708445257374219,0.00906446692533791,0.014809281598510486,0.584009286604049,0.10000000149011612,7.787983644328619,6.537983644328619,1.0,58.563119694121134,nan,0.48949670791625977,0.7144951820373535,16.729507446289062,23.414443969726562,23.602649688720703,0.28300824761390686,0.5150391459465027,0.021484375,-33.866355895996094,-22.236852645874023,0.16054688394069672,0.3506944477558136,-0.047082480043172836,2.0599546432495117
77,24,24,0.0,-0.004784139804542065,104.61564985911052,,,,,,,,,7.6700864136219025,0.0,0.7709152977389732,,0.36265507837136585,-0.20896757580339909,0.4282303142050902,0.402278879036506,0.24579029778639475,0.9333896115422249,-0.0008766802475292934,0.0019526096681753795,0.011031323422988256,0.0048708715236782905,0.004627327947494374,0.11110177294661601,150.0,157.16666666666666,,,,,,,,,,,,,,,,,,0.00902992128249025,0.12205100214729707,0.10725767444819212,0.009988161541211108,0.014095782612760862,0.5634080465673234,0.10000000149011612,9.065153054447094,7.815153054447094,1.0,59.53134439317601,nan,0.6918911933898926,0.5810906291007996,15.227804183959961,26.20555877685547,18.451560974121094,0.3452889621257782,0.33980104327201843,0.130859375,-37.69773483276367,-14.501189231872559,0.33984375,0.01171875,-0.057119932025671005,2.994654417037964
80,24,24,0.0,-0.0010499811420838039,94.90023756027222,,,,,,,,,7.454604148864746,0.0,0.8128093397222229,,0.395427830517292,-0.12555398046970367,0.2452361403654019,0.23409990531702837,0.16770737618207932,0.9382955779631933,-0.007216861920217828,0.0023961824675401053,0.005873426795005798,0.004627327947494374,0.004395961550119655,0.11764327964435022,150.0,157.5,,,,,,,,,,,,,,,,,,0.00955263603827916,0.13100525247864425,0.10742378203819196,0.010872533350872496,0.009587988800679645,0.5434691508792203,0.10000000149011612,6.596343152138817,5.346343152138817,1.0,59.07415569175219,nan,0.6560955047607422,0.5871497988700867,15.205647468566895,25.897390365600586,18.709835052490234,0.23296388983726501,0.14855091273784637,0.1025390625,-41.58653259277344,-18.25876235961914,0.23125000298023224,0.0368923619389534,-0.04317950829863548,2.3906376361846924
85,28,28,0.0,-0.001258242958491402,142.48183604649134,,,,,,,,,8.129486058439527,0.0,0.8610406184304437,,0.19402764098984854,-0.21485787257552147,0.30134707795722143,0.15555717210684503,0.26277053143296925,0.9122070968151093,-0.002849021747741582,0.007258615855659757,0.016804483320031847,0.004395961550119652,0.004176163472613672,0.049070786352136304,150.0,96.0,,,,,,,,,,,,,,,,,,0.005880036977552143,0.06787912993292723,0.10762746286179338,0.011955058368455087,0.009064029868958252,0.5213626527075644,0.10000000149011612,8.786049715998008,7.536049715998008,1.0,59.047833385322946,nan,0.6385301351547241,0.6022675037384033,16.463932037353516,27.336576461791992,16.083354949951172,0.536609947681427,0.4805479049682617,0.171875,-42.9028205871582,-15.908449172973633,0.27812501788139343,0.1098090261220932,-0.06342297792434692,3.5594518184661865
90,28,28,0.0,-0.0004270207469484636,112.94025829860142,,,,,,,,,8.643644043377467,0.0,0.9080308964241129,,0.29469221191746847,-0.19280461913772992,0.3410647766930716,0.25335737637111116,0.2162372384752546,0.9120532487119947,0.00041866548651471803,0.0031287489192826407,0.016015970281192234,0.0041761634726136705,0.0037896909381019504,0.030306545984266058,150.0,109.71428571428571,,,,,,,,,,,,,,,,,,0.006765209179970303,0.08338304316358906,0.10785183337117944,0.013145266333594918,0.011997256294957228,0.500665107071338,0.10000000149011612,7.5316660381517675,6.2816660381517675,1.0,58.70686005635253,nan,0.7501704692840576,0.5023209452629089,15.262382507324219,30.383726119995117,14.891063690185547,0.2323857694864273,0.27987411618232727,0.0927734375,-46.52842712402344,-14.295524597167969,0.396484375,0.0416666679084301,-0.0677679255604744,3.359163284301758
95,28,28,0.0,0.0011159907361226423,139.48473412649972,,,,,,,,,7.2619138274874,0.0,0.9543297755043163,,0.22435563749500684,-0.23252945340105466,0.3446394002863339,0.25849383430821554,0.20020824670791626,0.8873035801308495,-0.004259833434064474,0.004859335188354764,0.01312990380184991,0.0037896909381019517,0.0036002063911968526,0.12595104346317904,150.0,111.42857142857143,,,,,,,,,,,,,,,,,,0.007498425514703351,0.09253969070102487,0.10807798776243414,0.014342452865093946,0.011289411457255483,0.48105126166969064,0.10000000149011612,9.768985125721713,8.518985125721713,1.0,58.810151944680605,nan,0.5943702459335327,0.6402735114097595,19.67845344543457,30.734447479248047,12.418670654296875,0.5534937977790833,0.5863499641418457,0.1337890625,-49.853153228759766,-9.06423282623291,0.431640625,0.007378472480922937,-0.05310739204287529,4.279961585998535
97,24,24,0.0,0.0015948045765981078,160.45717906951904,,,,,,,,,7.50483634074529,0.0,0.9938007729413908,,0.11849774979054928,-0.2655438793202241,0.3784190999964873,0.39185000273088616,0.35589192310969037,0.9389648462335268,0.0008650326902473656,0.010512676710883776,0.021191739787658054,0.003600206391196852,0.0035628588427937045,0.03770315883836398,150.0,116.0,,,,,,,,,,,,,,,,,,0.01107637980991664,0.1470052096992731,0.10829585293928783,0.01549346384126693,0.011773937478816757,0.4649181951940787,0.10000000149011612,12.83556041526846,11.58556041526846,1.0,59.433972269716214,nan,0.7063322067260742,0.5449442267417908,17.136289596557617,31.445951461791992,22.418102264404297,0.268355131149292,0.23607295751571655,0.2724609375,-50.3611946105957,-22.69456672668457,0.21796874701976776,0.0963541641831398,-0.08275070041418076,3.951033592224121
102,28,28,0.0,-0.003743161613653813,74.19570772988456,,,,,,,,,7.224961706570217,0.0,0.9952410417898393,,0.19157638986195838,-0.21773798604096686,0.3354799183351653,0.23023769578763417,0.25824902738843647,0.9191778259617942,-0.012164887837051148,0.005441270236458097,0.014753529003688268,0.003562858842793702,0.003384715900654019,0.08587566763162613,150.0,110.85714285714286,,,,,,,,,,,,,,,,,,0.007041117180571226,0.0949875789561442,0.108515789732337,0.016653097833373716,0.01048009839308049,0.4463345373452783,0.10000000149011612,13.795759050467257,12.545759050467257,1.0,59.67702771913819,nan,0.7618752121925354,0.4885513484477997,14.512948989868164,29.706087112426758,20.886611938476562,0.28115999698638916,0.28298139572143555,0.150390625,-53.07870101928711,-20.739566802978516,0.25,0.0,-0.09463050216436386,5.769514560699463
104,24,24,0.0,-0.004877523751929402,133.48342895507812,,,,,,,,,6.81728454430898,0.0,0.9948310620072247,,0.14174660791953406,-0.22566557489335537,0.3073596606651942,0.2930051771303018,0.31367187201976776,0.950553389887015,-0.0016277923652220732,0.010544489448269209,0.0215594582259655,0.0033847159006540196,0.0032154801056213183,0.06268210491786401,150.0,115.83333333333333,,,,,,,,,,,,,,,,,,0.00804446846692978,0.09671224017317097,0.10873282980173826,0.017795224596435826,0.013963011481488744,0.43136576928434534,0.10000000149011612,9.89061538888018,8.64061538888018,1.0,59.5361950945347,nan,0.6690953969955444,0.5752667784690857,17.551795959472656,30.51070785522461,23.52096176147461,0.2817923128604889,0.35742929577827454,0.2216796875,-55.72136688232422,-24.54107666015625,0.21015624701976776,0.0,-0.09703938663005829,5.489782810211182
107,28,28,0.0,-0.0018400286124753101,147.01664897373743,,,,,,,,,7.739255249500275,0.0,0.9943646166432708,,0.13450046628713608,-0.19054610175745829,0.25497229184423176,0.0830859478030886,0.32171157215322765,0.9505420923233032,-0.00997933653915035,0.007058857807091304,0.018343694508075714,0.0032154801056213196,0.003054706100340252,0.09945968139384474,150.0,100.28571428571429,,,,,,,,,,,,,,,,,,0.008970747805765964,0.11998963662024055,0.10893893029008593,0.01887766444789512,0.012273005076817103,0.41560726209047566,0.10000000149011612,11.409808997673442,10.159808997673442,1.0,59.35979882657275,nan,0.5657612681388855,0.6724400520324707,16.886629104614258,25.112468719482422,19.932281494140625,0.2976399064064026,0.36078765988349915,0.1708984375,-55.201942443847656,-17.929645538330078,0.21015624701976776,0.0,-0.13016578555107117,7.176339149475098
111,28,28,0.0,-0.00510364055766591,106.62867477961949,,,,,,,,,6.683582791260311,0.0,0.9938418039555719,,0.19863636924752168,-0.23950435327632086,0.36534578778914045,0.3998059385589191,0.20008370067392076,0.9316852710076741,-0.004078810655690697,0.004587622093302863,0.012191819293158395,0.0030547061003402534,0.002614527042254281,0.10381411401821035,150.0,121.0,,,,,,,,,,,,,,,,,,0.007463410192160934,0.09122209889548165,0.10917279150869165,0.020103479935122386,0.01479177113755473,0.39933506680051783,0.10000000149011612,11.35484902265429,10.10484902265429,1.0,60.00116772673476,nan,0.6935730576515198,0.554510772228241,16.324655532836914,29.43974494934082,19.39514923095703,-0.03324194997549057,-0.04660046100616455,0.1484375,-48.18296813964844,-20.912694931030273,0.21992187201976776,0.0,-0.10247447341680527,5.925823211669922
117,32,32,0.0,-0.004805236734682694,114.31421756744385,,,,,,,,,7.076224945485592,0.0,0.9932320770307195,,0.04162303725024685,-0.28793517127633095,0.3511996017768979,0.1990944068056706,0.3426710106432438,0.9113152157515287,0.004032560311770794,0.015184362884610891,0.026505951769649982,0.0026145270422542797,0.002747537700977199,0.02467097999760881,150.0,76.625,,,,,,,,,,,,,,,,,,0.008159921777405543,0.10541823820676655,0.10941253299824893,0.021357497374992818,0.012934366532135755,0.38194969963902475,0.10000000149011612,13.419510755985769,12.169510755985769,1.0,60.23518208096155,nan,0.6203685998916626,0.6192007064819336,18.25954818725586,29.488901138305664,15.759699821472168,0.4883646070957184,0.5145847201347351,0.279296875,-57.756378173828125,-13.566308975219727,0.34843751788139343,0.0,-0.1099855825304985,7.878612518310547
120,24,24,0.0,-0.0008934605478619536,139.877814133962,,,,,,,,,8.068008561929068,0.0,0.9927228213234693,,0.22704568753639856,-0.2151977258423964,0.3425751452644666,0.3836278170347214,0.32302037129799527,0.9142223795255026,-0.001373796520056203,0.003952717408537865,0.017666122565666836,0.0027475377009771994,0.002610160815928339,0.07242110907100141,150.0,116.66666666666667,,,,,,,,,,,,,,,,,,0.011393368865052858,0.14240096043795347,0.10962709008405606,0.02247756766155362,0.014917440091570219,0.3685635188500369,0.10000000149011612,12.660191314914924,11.410191314914924,1.0,60.34530279433162,nan,0.5440412759780884,0.7119095325469971,19.30605125427246,27.11868667602539,13.738937377929688,0.3220800757408142,0.2599095106124878,0.1376953125,-53.178558349609375,-8.026392936706543,0.42656251788139343,0.0,-0.12045975774526596,7.166525840759277
123,28,28,0.0,-0.0075824004930577105,102.00041961669922,,,,,,,,,7.99993713412966,0.0,0.9921803220506763,,0.0726141445338726,-0.2505162911755698,0.3486695832439831,0.14653487506854748,0.34226190405232565,0.9395926360573087,0.0029390794037941043,0.00930783897638321,0.018118379371506826,0.002610160815928339,0.002791476026364186,0.006299133395909199,150.0,98.85714285714286,,,,,,,,,,,,,,,,,,0.007841731130611151,0.10007440511669431,0.10981437084930283,0.023453432733991315,0.013520556003121393,0.3552928107511654,0.10000000149011612,16.82970471766505,15.579704717665049,1.0,60.53077173294104,nan,0.6003283858299255,0.6330928206443787,17.155309677124023,27.09762191772461,25.240934371948242,0.109869085252285,0.12943491339683533,0.1416015625,-59.60272979736328,-26.291458129882812,0.20390625298023224,0.0,-0.11966172605752945,7.767048358917236
125,24,24,0.0,4.693403995285431e-05,158.61651388804117,,,,,,,,,6.531637122233708,0.0,0.9916583681325962,,0.17006245255470276,-0.28708035809298355,0.4239781970779101,0.3570302252968152,0.4300130183498065,0.9601562544703484,-0.00011055305067960337,0.007219715664784114,0.02486671879887581,0.002791476026364188,0.002571074340069109,0.053286564614002906,150.0,109.5,,,,,,,,,,,,,,,,,,0.007896894834023746,0.0938476564673086,0.10999775522698958,0.024407460819929838,0.017740161856636405,0.3433773185970439,0.10000000149011612,13.730634306936718,12.480634306936718,1.0,60.80116263926886,nan,0.6466251015663147,0.5970418453216553,16.596965789794922,27.798664093017578,31.77981948852539,0.12483678758144379,0.17068496346473694,0.32421875,-61.002655029296875,-30.304304122924805,0.15625,0.0203993059694767,-0.1178521066904068,7.334453105926514
131,28,28,0.0,-0.003109194937029055,94.85494804382324,,,,,,,,,7.1890567030225485,0.0,0.9909897817246475,,0.06384688070310014,-0.17452619916626386,0.2534944654575416,0.12497588566371373,0.23254886269569397,0.8546043591839927,0.0021798290737414,0.008093533771378654,0.01454713089125497,0.002571074340069109,0.00243122034556914,0.02727523189969361,150.0,106.42857142857143,,,,,,,,,,,,,,,,,,0.00800216248691348,0.10396490006574563,0.11017301226300853,0.02531774734546031,0.019374183246067593,0.3291914596996595,0.10000000149011612,12.767620355255824,11.517620355255824,1.0,60.55839717529072,nan,0.7142838835716248,0.5464124083518982,15.618370056152344,28.583484649658203,18.52313995361328,0.4992060959339142,0.4876081049442291,0.1181640625,-60.07435607910156,-19.85164451599121,0.32421875,0.0,-0.10363426059484482,7.302543640136719
134,24,24,0.0,0.0029900494458464286,115.26000992457072,,,,,,,,,8.785010248422623,0.0,0.9904026176774549,,0.10256575451542933,-0.24917858839035034,0.35989153757691383,0.2772651749352614,0.39145923654238385,0.9444669907291731,0.0004177748745253969,0.007876653845111528,0.023028355091810226,0.00243122034556914,0.0022742193846483957,0.04867593427964797,150.0,111.16666666666667,,,,,,,,,,,,,,,,,,0.009770452626980841,0.12894359308605394,0.11035328047970931,0.026252582514037687,0.020964643840367597,0.3176166729499447,0.10000000149011612,11.709405103932793,10.459405103932793,1.0,60.294765184128636,nan,0.712679386138916,0.5558762550354004,15.633933067321777,28.12484359741211,24.058664321899414,0.3328189253807068,0.2662249207496643,0.216796875,-57.93083572387695,-19.954357147216797,0.27460938692092896,0.0,-0.12919512391090393,8.416694641113281
141,32,32,0.0,-0.005165955692064017,87.7362334728241,,,,,,,,,7.408649034798145,0.0,0.9896067879784206,,0.0660296976857353,-0.2022724598646164,0.2718269042670727,0.13977592159062624,0.24912834912538528,0.8734051696956158,0.0021561226221820107,0.011303666979074478,0.01625662576407194,0.002274219384648396,0.002168995535540891,0.01193458735360764,150.0,92.625,,,,,,,,,,,,,,,,,,0.013423545198747888,0.16565469303168356,0.11053632362745702,0.02720025018788874,0.021439657371956855,0.30308454135844975,0.10000000149011612,11.248264377012665,9.998264377012665,1.0,60.35802297662329,nan,0.7334743142127991,0.5190001130104065,16.072429656982422,30.968067169189453,14.944450378417969,0.18453818559646606,0.19865356385707855,0.16796875,-62.91344451904297,-16.536535263061523,0.2933593690395355,0.0,-0.11960883438587189,10.113655090332031
143,24,24,0.0,0.004996780247893184,130.03465525309244,,,,,,,,,9.183285226424536,0.0,0.9890074820513108,,0.10327591001987457,-0.24235020391643047,0.35884462545315426,0.22710107701520124,0.28828124950329465,0.945149744550387,-0.0010834842447214517,0.005901047959923744,0.021474484354257584,0.00216899553554089,0.002149353914971905,0.066102700928847,150.0,111.83333333333333,,,,,,,,,,,,,,,,,,0.014132523395043487,0.17086588529249033,0.11070863033334415,0.0280909879753987,0.026590299559757113,0.29291996339539755,0.10000000149011612,10.31882334140005,9.06882334140005,1.0,60.11740791104163,nan,0.7247912883758545,0.5257810950279236,16.493242263793945,31.369029998779297,24.278244018554688,0.12979820370674133,0.17394453287124634,0.19921875,-64.0806655883789,-23.321216583251953,0.25703126192092896,0.0,-0.161423459649086,11.254136085510254
